rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_30d_mm,soil_moisture_pct,temperature_24h_mean_c,relative_humidity_24h_mean_pct,slope_deg,elevation_m,ndvi,historical_events,landslide_occurred,sample_type,latitude,longitude,event_date,event_year,inventory_source,terrain_source,satellite_source,weather_source
0.0,0.0,0.0,0.0,46.471,25.383,79.958,22.61,609.0,0.743,0,0,background_non_event,21.94909731922201,94.2987554815518,2016-06-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.413,24.271,94.875,23.74,498.0,0.5133,0,0,background_non_event,23.659126973561754,97.30769653097568,2016-06-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,34.935,5.033,30.667,7.94,4824.0,0.1808,0,0,background_non_event,28.66203503358207,92.03550253842653,2016-06-02,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.865,23.583,86.0,13.01,795.0,0.4508,0,0,background_non_event,21.94188904143292,93.79520755267298,2016-06-03,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.244,25.475,95.208,1.17,3.0,0.4499,1,0,background_non_event,22.446512806728464,91.85314959571824,2016-06-09,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.992,28.05,81.375,0.99,67.0,0.2487,0,0,background_non_event,21.827107440274304,95.52730642094066,2016-06-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.017,28.417,90.417,0.0,0.0,0.0333,0,0,background_non_event,22.519296850403578,90.65677332255113,2016-06-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.8,18.017,90.583,20.12,1996.0,0.4789,0,0,background_non_event,27.19330609848557,90.59886696060346,2016-06-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.794,23.242,87.042,23.93,772.0,0.14197,0,1,observed_landslide,26.1677,94.2442,2016-06-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.446,19.596,94.542,26.4,1698.0,0.0987,0,1,observed_landslide,27.6438,93.871,2016-06-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.538,24.183,98.208,9.32,407.0,0.2313,0,0,background_non_event,25.760078398684684,97.34649509594274,2016-06-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.683,21.85,87.167,12.3,1167.0,0.2405,1,1,observed_landslide,26.3185,94.5247,2016-06-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,13.548,3.629,91.375,5.65,5058.0,0.1182,0,0,background_non_event,28.28052773848608,89.96976162902303,2016-06-15,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,24.333,5.596,72.917,31.24,5266.0,0.1959,0,0,background_non_event,28.558794510404077,88.66505128795586,2016-06-18,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.131,26.454,90.917,10.21,130.0,0.44241,0,1,observed_landslide,26.1961,91.7825,2016-06-22,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.348,26.229,91.625,0.74,43.0,0.59223,0,0,background_non_event,26.380659763466923,91.05903281322165,2016-06-23,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.496,25.625,89.125,24.1,458.0,0.5451,0,0,background_non_event,26.86213358268891,90.03487011582335,2016-06-27,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.596,6.975,84.75,4.64,4986.0,0.2428,0,0,background_non_event,29.62205554016716,88.37618380616553,2016-06-29,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.783,22.3,88.208,12.65,1095.0,0.2377,0,0,background_non_event,22.93287376122842,96.85523215497722,2016-07-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.275,22.95,89.167,14.78,1330.0,0.8266,0,0,background_non_event,25.624328018980005,91.29609167421198,2016-07-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.9,15.771,97.75,20.25,2134.0,0.4178,0,0,background_non_event,28.60926811362599,95.56977832362803,2016-07-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.721,25.05,96.708,3.88,222.0,0.6845,0,1,observed_landslide,27.0136,92.6351,2016-07-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.821,28.521,83.25,0.37,12.0,0.2943,0,0,background_non_event,25.058095860974078,90.50668461633427,2016-07-07,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.552,21.625,90.375,9.89,1390.0,0.4092,0,1,observed_landslide,25.0118,94.3136,2016-07-07,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.894,26.479,90.667,5.12,189.0,0.7745,1,1,observed_landslide,25.9611,91.3681,2016-07-07,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.802,26.358,91.625,14.42,124.0,0.8593,0,0,background_non_event,25.21796685998611,91.01161995994212,2016-07-10,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.81,28.438,82.292,0.54,130.0,0.8068,0,0,background_non_event,27.66645769411134,95.5222378648858,2016-07-10,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.025,21.171,92.208,12.08,1288.0,0.7663,1,1,observed_landslide,25.7902,94.1318,2016-07-10,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.698,23.079,91.958,17.38,1164.0,0.2731,2,1,observed_landslide,26.1699,94.4922,2016-07-11,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.115,9.642,80.583,11.96,4494.0,0.2553,0,0,background_non_event,28.607228394649205,89.39733054253958,2016-07-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.046,26.079,94.708,2.8,270.0,0.5605,3,1,observed_landslide,25.6566,96.3495,2016-07-12,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.129,27.246,89.625,0.66,13.0,0.4628,0,0,background_non_event,24.785385249036295,90.39843074832847,2016-07-13,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.442,26.988,89.375,1.47,13.0,0.6195,1,0,background_non_event,22.313165282158657,92.01173965203334,2016-07-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.977,17.1,81.792,0.58,2926.0,0.2857,0,0,background_non_event,29.425786935514136,94.46039234420327,2016-07-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.002,27.421,91.25,21.08,96.0,0.62274,2,1,observed_landslide,26.1768,91.7702,2016-07-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.002,26.971,91.208,9.65,173.0,0.85322,1,1,observed_landslide,26.1963,91.8074,2016-07-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.563,10.221,68.458,23.53,4593.0,0.6476,0,0,background_non_event,29.13437665604182,89.79442830039451,2016-07-15,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.773,22.988,97.375,27.89,726.0,0.7948,1,1,observed_landslide,27.3034,93.804,2016-07-16,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.888,5.913,82.458,25.9,5281.0,0.2296,0,0,background_non_event,28.573438442098016,88.76893915828816,2016-07-19,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.756,25.1,98.083,18.7,139.0,0.665,0,1,observed_landslide,25.203,90.5573,2016-07-19,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.735,25.829,93.875,21.13,181.0,0.7182,3,1,observed_landslide,26.09748244,91.8744337,2016-07-19,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.838,25.713,94.167,34.25,309.0,0.9235,0,1,observed_landslide,28.235,94.9612,2016-07-19,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.156,26.654,94.208,9.47,106.0,0.6515,4,1,observed_landslide,26.1966,91.802,2016-07-20,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.844,19.417,99.792,23.6,2037.0,0.8427,1,1,observed_landslide,27.1176,88.1069,2016-07-20,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.117,24.796,99.625,24.94,211.0,0.6649,2,1,observed_landslide,26.9015,88.4719,2016-07-21,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.246,17.117,99.375,13.12,1705.0,0.58019,1,1,observed_landslide,25.48,94.1383,2016-07-25,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.381,18.683,89.708,18.77,1711.0,0.56992,4,1,observed_landslide,26.0101,94.5282,2016-07-26,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.823,21.279,99.542,27.03,1130.0,0.8167,3,1,observed_landslide,27.1027,88.1218,2016-07-26,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.856,25.279,81.25,1.36,734.0,0.8361,0,0,background_non_event,21.751700237102398,97.15712672257968,2016-07-28,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.104,14.525,91.25,46.68,2613.0,0.7129,1,0,background_non_event,27.847008732485335,96.63557520472533,2016-07-28,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.231,19.242,86.208,19.91,1570.0,0.8335,0,1,observed_landslide,23.5397,93.3783,2016-07-28,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.59,22.008,87.542,11.77,1140.0,0.2092,2,1,observed_landslide,25.8702,94.7844,2016-07-28,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.129,13.783,96.0,11.08,2690.0,0.7549,2,1,observed_landslide,27.5748,91.8644,2016-07-28,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.702,27.771,83.167,0.43,66.0,0.57979,0,0,background_non_event,26.005934556975983,92.70155626999117,2016-07-29,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.183,28.113,85.292,0.74,14.0,0.453,0,0,background_non_event,24.661398409878966,88.95867946825093,2016-08-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.287,7.167,86.667,41.62,4326.0,0.0428,0,0,background_non_event,29.01884516089729,96.36578378704397,2016-08-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.033,29.7,75.875,3.29,26.0,0.7518,1,0,background_non_event,25.004677468794213,92.41169776337956,2016-08-02,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.402,18.321,90.583,25.64,2299.0,0.85048,0,0,background_non_event,28.82529284173815,95.25411876406524,2016-08-05,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.467,17.838,94.042,23.8,2405.0,0.84049,3,1,observed_landslide,27.5754,91.9754,2016-08-05,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.652,24.892,87.25,24.07,634.0,0.2304,3,1,observed_landslide,26.7903,88.11,2016-08-09,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.652,25.492,87.292,18.55,548.0,0.5325,3,1,observed_landslide,26.7973,88.1389,2016-08-09,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.152,27.654,86.125,1.83,199.0,0.5828,1,0,background_non_event,27.864564830118745,96.15334034782595,2016-08-14,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.631,27.142,90.875,2.62,177.0,0.7106,0,0,background_non_event,25.195612259508028,95.70860471214915,2016-08-16,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.431,27.233,80.958,17.67,713.0,0.8645,1,1,observed_landslide,26.88161,95.399897,2016-08-16,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.017,10.992,90.125,40.9,3231.0,0.1269,1,1,observed_landslide,27.593,88.492,2016-08-16,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.25,28.717,79.0,8.49,381.0,0.9224,1,0,background_non_event,27.552543606552547,94.32998297707405,2016-08-17,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.75,23.417,90.5,9.73,965.0,0.8868,0,0,background_non_event,23.964478192016703,97.52704273033083,2016-08-18,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.442,22.808,85.208,10.45,1442.0,0.4367,2,1,observed_landslide,25.660517,94.104931,2016-08-25,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.515,28.0,87.375,0.75,31.0,0.72537,0,0,background_non_event,26.012950596283968,90.14862896539738,2016-08-29,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.894,26.879,86.917,0.64,106.0,0.7167,0,0,background_non_event,22.92728628795212,94.71984657131031,2016-09-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.785,25.471,91.917,6.03,229.0,0.8896,0,0,background_non_event,24.093912409587677,95.9500538136167,2016-09-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.421,26.154,92.417,1.15,77.0,-0.01957,1,0,background_non_event,26.869862184245253,92.86223999947843,2016-09-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.833,15.196,98.0,25.55,2492.0,0.8655,0,0,background_non_event,28.649091826267707,94.31695875546673,2016-09-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.277,25.775,93.0,0.95,23.0,0.7621,4,1,observed_landslide,24.768609,92.821182,2016-09-01,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.642,16.483,93.875,37.7,2317.0,0.88581,0,0,background_non_event,27.502187756204776,91.0998373913834,2016-09-05,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.238,21.017,89.333,7.93,1365.0,0.5936,5,1,observed_landslide,26.092493,94.257523,2016-09-05,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.467,21.604,90.833,14.72,1259.0,0.3812,4,1,observed_landslide,26.324724,94.514651,2016-09-05,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.677,28.108,86.125,0.55,24.0,0.29368,0,0,background_non_event,25.360988311414996,89.23840793603621,2016-09-10,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.177,26.046,89.625,7.07,154.0,0.85311,0,0,background_non_event,25.36325109573397,95.30097126916753,2016-09-13,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.258,25.025,86.208,19.53,730.0,0.9152,1,0,background_non_event,27.088130869049802,95.72663267266111,2016-09-13,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.815,26.637,91.083,0.32,20.0,0.7749,0,0,background_non_event,23.45501385617666,91.43098370174339,2016-09-17,2016,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
